Category,Product Name,Weight (kg),Fragility,Weight Category,Predicted Packaging Material,Protective Packaging Tip,Image Paths
Furniture,"Storage drawer organizer with dividers, compartments, and lid",46.00181335,Moderately Fragile,Highly Fragile,Corrugated mailers,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated mailers\Image_1.jpg
Furniture,"Storage bin container with dividers, lid, and wheels",32.99284762,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,"Storage box with lock, handles, and wheels",25.05434612,Moderately Fragile,Highly Fragile,Biodegradable bubble wrap,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Biodegradable bubble wrap\Image_1.jpg
Furniture,"Storage crate with lid, wheels, and handles",16.88017636,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Furniture,"Storage tower with doors, drawers, and shelves",44.89518414,Moderately Fragile,Highly Fragile,Composite foam panels,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Composite foam panels\Image_1.jpg
Furniture,"Storage locker with lock, shelves, and hooks",26.32421547,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,"Storage caddy with lid, handle, and wheels",14.63369289,Moderately Fragile,Highly Fragile,Polyethylene foam rolls,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene foam rolls\Image_1.jpg
Furniture,"Storage cart with drawers, shelves, and wheels",39.09430481,Moderately Fragile,Highly Fragile,Corrugated plastic sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic sheets\Image_1.jpg
Furniture,"Storage organizer with doors, bins, and drawers",11.13342784,Moderately Fragile,Highly Fragile,Paper cushioning,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,"Storage unit with baskets, drawers, and shelves",8.458974586,Moderately Fragile,Moderately Fragile,Paper cushioning,Products in this category are moderately fragile and require adequate protection with materials like bubble wrap or foam padding.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,"Storage system with shelves, bins, and doors",0.808815345,Moderately Fragile,Not Fragile,Molded fiber packaging,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Molded fiber packaging\Image_1.jpg
Furniture,"Storage solution with hooks, shelves, and baskets",0.494027743,Moderately Fragile,Not Fragile,Paper cushioning,"While moderately fragile, products in this category can be packed in standard cardboard boxes with some added protection like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Paper cushioning\Image_1.jpg
Furniture,"Storage furniture with doors, shelves, and drawers",16.98263001,Moderately Fragile,Highly Fragile,Foam sheets,These products are moderately fragile but leaning towards highly fragile. It's recommended to use substantial padding and cushioning materials to prevent damage during transit.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Foam sheets\Image_1.jpg
Food and Beverages,Cereal,7.107250937,Not Fragile,Moderately Fragile,Stretch wrap,"Although not very fragile, products in this category might require additional padding such as bubble wrap.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Stretch wrap\Image_1.jpg
Food and Beverages,Pasta,0.413909209,Not Fragile,Not Fragile,Stretch wrap,Products in this category are not very fragile and can be packed in standard cardboard boxes.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Stretch wrap\Image_1.jpg
Food and Beverages,Canned soup,17.50661359,Not Fragile,Highly Fragile,Corrugated plastic mailers,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic mailers\Image_1.jpg
Food and Beverages,Chocolate,15.32758688,Not Fragile,Highly Fragile,Shipping envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Shipping envelopes\Image_1.jpg
Food and Beverages,Frozen pizza,33.42129423,Not Fragile,Highly Fragile,Tyvek envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Tyvek envelopes\Image_1.jpg
Food and Beverages,Cookies,19.63166807,Not Fragile,Highly Fragile,Mailing tubes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Mailing tubes\Image_1.jpg
Food and Beverages,Chips,28.76754889,Not Fragile,Highly Fragile,Strapping materials,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Strapping materials\Image_1.png
Food and Beverages,Crackers,34.36692752,Not Fragile,Highly Fragile,Cardboard boxes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Cardboard boxes\Image_1.jpg
Food and Beverages,Granola bars,23.83251247,Not Fragile,Highly Fragile,Ziplock bags,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Ziplock bags\Image_1.jpg
Food and Beverages,Trail mix,16.07424595,Not Fragile,Highly Fragile,Mailing tubes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Mailing tubes\Image_1.jpg
Food and Beverages,Nuts,14.88158459,Not Fragile,Highly Fragile,Cardboard boxes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Cardboard boxes\Image_1.jpg
Food and Beverages,Dried fruit,4.641742785,Not Fragile,Not Fragile,Tyvek envelopes,Products in this category are not very fragile and can be packed in standard cardboard boxes.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Tyvek envelopes\Image_1.jpg
Food and Beverages,Popcorn,14.99951248,Not Fragile,Highly Fragile,Corrugated plastic mailers,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Corrugated plastic mailers\Image_1.jpg
Food and Beverages,Pretzels,2.783732914,Not Fragile,Not Fragile,Shipping envelopes,Products in this category are not very fragile and can be packed in standard cardboard boxes.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Shipping envelopes\Image_1.jpg
Food and Beverages,Rice cakes,6.54099325,Not Fragile,Moderately Fragile,Tyvek envelopes,"Although not very fragile, products in this category might require additional padding such as bubble wrap.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Tyvek envelopes\Image_1.jpg
Food and Beverages,Oatmeal,3.36555474,Not Fragile,Not Fragile,Polyethylene bags,Products in this category are not very fragile and can be packed in standard cardboard boxes.,C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene bags\Image_1.jpg
Food and Beverages,Pancake mix,35.8387797,Not Fragile,Highly Fragile,Polyethylene bags,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Polyethylene bags\Image_1.jpg
Food and Beverages,Maple syrup,41.97698718,Not Fragile,Highly Fragile,Shipping envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Shipping envelopes\Image_1.jpg
Food and Beverages,Honey,16.43242851,Not Fragile,Highly Fragile,Stretch wrap,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Stretch wrap\Image_1.jpg
Food and Beverages,Jam,33.05923372,Not Fragile,Highly Fragile,Tyvek envelopes,"While these products are not extremely fragile, it's recommended to use extra padding and cushioning materials like foam padding or air pillows.",C:\Users\fidha\OneDrive\Desktop\LOGISTICS\logistica-1.0.0\material_images\Tyvek envelopes\Image_1.jpg
